,0,1
0,00d0489061247,"18 OOTT F YAEL REB SEE UROKO JAPANESE CUISINE SDN BHD 22A1, JALAN 17/54, SECTION 17, 46400 PETALING JAYA, SELANGOR. 037932 1023/0191 GST REG NO: 001126838272 BILL NO : O1H26411 DATE : 14/05/2018 12:14:08 PM CASHIER : FLOR TABLE NO : 703 QTY DESCRIPTION AMOUNT  1 UROKO SALAD  28.00 28.00 SR 1 NIKU SHOGAYAKI SET  38.68 SR 38.68 1 GARLIC CHAHAN  6.00 SR 2 GREEN TEA  1.00 2.00 SR 5 TOTAL: 74.68 DISCOUNT : .00 SERVICE CHG 10.00 : 7.47 GST : 4.93 GRAND TOTAL : 87.08 ROUNDING ADJUSTMENT: NET TOTAL : 87.10  GST SUMMARY  AMOUNTRM  TAXRM SR 6 00 82.15 493"
0,00d0504725741,"CASH SAIE SINNATHAMBY HOLDINGS SON. GTI. 2:49336T NO.17, 18  41, JALAN BESAR, 39100 BRINCHANG,,  CAMERON HIGHLANDS, PAHANG :  GST REG.:002 EEE DOCUMENT NO. : 10418/684227 OASES DATE : 06/02/2018 07:09:46 PI DESC PRICE DISC AMOUNT TAX QTY RM RM  ODE POLYCHOPPINGBOARD013. 0 TSTII:S 3 UNIT  480 000 1440 SR PLASTIC BOWL  2.80  INIT  280 000 22.40 SR PLASTIC C ONTAINER W COVER MSSQ1 6 UNIT  1 0.00 900 SR BENXON PP HYGIENIC CUPA700 22 0250PCS 1 UNIT  10.00 0.00 10.00 SR STAEDTLER LUNA COLOUR FI 1CIL 11 UNIT  490 0.00 53.90 SR TOTAL QTY: 29 TOTAL INCLUSIVE GST6: 4109.70 ROUNDING ADJUSTMENT: ROUNDED TOTAL RM:"
0,00d0564199588,"AIK HUAT HAR LW ORE ENTERPRISE SETIA ALAM SUN BHIS NO. 176, TAN SERIE INAH A UK, LAH SEKS W UISE HOR 8 SHAH ALO, TEL: O12  6651783 FAX: 03  35623609 BST NOS GOOSSAEEN7E8 SIMPLIFIED TAX IAVOCE RECEIPT   C9P0422102 DATE: 25/12/2017 SALESPERGON  AHO TDS TOEELS00 A ST 8 OF LINED FOAL TTEN GTY US/P MAA RH RM APE ARN 12  2000 8 1/2 PVC BIB TAP 77 2000070000010 3 PO01 BM SEALING TAPE YELLOW 27 TOTAL QUANTITY 3 SUBTOTAL UST 2.00 DISC 8.00 ROUNDING 0.00 TOTAL 2.00 CASH UC CHANGE HEM TAX TOTAL: MIS GOODS SOLD ARE NOT REFUNDABLE THANE YOU ROR CHOOGING US. PLS PROVIDE ORIGINAL BILL FOR GOONS RECHANGE WITHIN 1 WERE RROW TRANSACTION GOODS EUST BE IN ORIGINAL SLATE TO GE ENTITLED FOR BIACHANCZ."
0,00d0547495073,"QVERATSED TY RAPIDKL TAX INVOICE RAPID RAIL SC BHD NO.1 JALAN PU 1AV46, OFF JALAN LAPANGAN TERBANG SUBANG PETALING JAYA SELANGOR 47301 GST REG. NO : 001345261568 OTP SALE RECEIPT TSC : 22MGOOSUBS 14002 AGENT ID : 114500 SHIFT 1D . 38599 TRANSACTION  89 DATE : 18/06/2018 08.18.00 DESCRIPTION  QUANTITY AMOUNT MEDIA RIB 3097352783 BALANCE BEFORE  RM 1.90 BALANCE AFTER RM 31.40 TNG RELOAD RM 30 4 RM 29.50 ES RELOAD FEE DS RMO.50 SR RM 30.00 RM 0.00 RM 0.00 ARNOUNT GST SRGST 0.00 RMU.50 RMO.00 ESGST 0.00: RM 2950 RM0O.00 PAYMENT MODE ARS OUNT CASH RM 30.00  PLEASE RETAIN RECEIPT FOR REFERENCE  4 AIS DATE PRINTED 18/06/2014 08:18:01"
0,00d0953772440,"EE BROADVIEW MARKETING SDN BHD 72826444 NO, 94G, JALAN DINAR G U5/B TAMAN SUBANG PERDANA, SEK,U3, 40150 SHEH ALAM SELANGOR OLE, Q378459183 ST REQ NO: O00203587584 AY BITNA  BM159572 DETE  15/05/2017 10:49:40 AM CASHIER  MERLIN PRICE AMAUNT 330 4.70 D, 009M 7C AI FATAL: 470 TOTAL TREM DISCOUNT: 6.00 TOTAL SSIEC INCLUSIVE GST : CASH RECEIVED :  GST INCLUDE THANK YOU, PLEASE CAME AGAIN."
0,00d0207985673,"SANYU STATIONERY SHOP NO. 31G33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM MOBILE /WHATSAPPS : 6012918 7937 TEL: 6033362 4137 GST D NO: 001531760640 OUED BE TAX INVOICE SANYU SUPPLY SDN BHD 1135772K CASH SALES COUNTER 4, 20440137 ARTLINE EG40 GLUE STICK 406 1X 5.6000 . 5.60 SR 2. 20000002 IK YELLOW SIMILI PAPER  A4 70GSM 450S/REAM 1X 10.9000 SR TOTAL SALES INCLUSIVE GST 6 DISCOUNT TOTAL ROUND AD FINAL TOTAL CASH CHANGE GST SUMMARY AE AMOUNTRM ES RM SR  6 15397 0:93 SSA0074397 DATE: 28/03/201 GOODS SOLD ARE NOT RETURNABLE  REFUNDABLE THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN. TERIMA KASIH SILA DATANG LAG  PLEASE KEEP THIS RECEIPT FOR PROVE OF PURCHASE DATE FOR 1I.T PRODUCT WARRANTY PURPOSE  FOLLOW USIN FACEBOOK : SANYU.STATIONERY"
0,00d0982931302,"SANYO ST. ATIONERY SHOP NO. 31G833G, JALAN SETIA INDAH X ES 40170 SETIA ALAM S583 MOBILE /WHATSAPPS  6012918 7937 TEL: 6033362 4137 5 GST ID NO: 001531760540 TAX INVOICE OWNED BY  SANYU SUPPLY SDN BHD 1135772K CASH SALES COUNTER TLINE TOTAL ROUND ADJ FINAL TOTAL CASH SST SR  6 SUMRAARY GOODS SOLD ARE NOT RETURNABLE  REFUNDABLE THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN. TERIMA KASIH SILA DATANG LAG  PLEASE KEEP THIS RECEIPT FOR PROVE OF PURCHASE DATE FOR .T PRODUCT WARRANTY PURPOSE  FOLLOW USIN FACEBOOK: SANYU.STATIONERY"
0,00d0632354255,"MR.D.I.MSDN BHD COREG: 86067 1D LOT 1851A  1851B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR GST ID NO :000306020352 ENDAH PARADE TAX INVOICE 19. 0917 15:39 SHO1 1J03 13 000100808 OPERATOR TSGC  KARKI DAMMAR BAHADUR EXCHANGE ARE ALLOWED WITHIN 7 DAY WITH RECEIPT. STRICTLY NO CASH REFUND. TOILET BRUSH 472311  HDO30406  5/40/160 9067860 1X 2.70 2.70 CEMENT KN BLK2 S KF12  12/240 9071872 1X 1,60 1.60 HSS TWIST DRILL 5.5  KH22  10/500 6909906163102 1X 3.30 3,30 HSS TWIST DRILL 61  KH12  10/500 6909906163103 1. 3.680. 19.80 CURTAIN STRAPS  CK112231  10/400 8720019 2 2.50 1500 ITEMS : 5 QTYS : 6 TOTAL INCL. GST6 RM 15.90 CASH RM 50.00 CHANGE RM 34.10 GST SUMMARY AMTRM  TAXRM GST S6 15.00 0.90"
0,00d0723945064,"TONYMOLY VIVA CITY TONYMOLY SHOP 95874 UNIT L1044B, VIVACITY MEGAMALL, JALAN WAN ALHI, 93350 KUCHING, SARAWAK 451 0 : 000349356032 TAX INVOICE TERMINAL : 880 SALES NO. : 8807946 ALES DATE : 29/03/2018 20:19:07 CASHIER : THEN FIONA CLIENT POINT EARNED WONDER CHEESE FIRMING CREAM EAC SR 102001600 1  69.90 69.90 DISC 30, 00 DISCOUNT 30 JOTAL SALES INCL. GST ROUNDING ADJUSTMENT TOTAL AFTER ROUNDING 46 XXXXXXXX 1819 APP. CODE A0000000031010 4G XXXXXXXX 1819 IU7 SUMMARY AMOUNT RN  TAXRM INTAL PROMOTIONAL SAVING I WITED ON: 29032018 20:19:33 THANK YOU PLEASE COME AGAIN"
0,00d0935702550,"1202044 O 000002 BAIFU M SDN BHD COMPANY NO814198X DAISO JAPAN, IOI MALL PHONE 0389763806 GST ID : 001389649920 WELCOME TAX INVOICE 20/03/2018 7:07PM RCPT NO. 18252 REG:01 CSH:00000008 4997642045475 PLASTIC SPOONS 8PCS 5.90 X 3 17.70 SR 4997642045482 PLASTIC FORKS 8PCS 90 X 3 17.70 SR SUB TOTAL INCL. GST 35.40 TOTAL RH 30.40 CASH 50.00 CHANGE 14.60  ITEM SOLD 6 GST 6.000 33.40 2.00 THANK YOU PLEASE COME AGAIN"
0,00d0490682838,"SANYU STATIONERY SHOP NO. 31G33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM MOBILE /WHATSAPPS : 6012918 7937 TEL: 6033362 4137 GST ID NO: 001531760640 OWNED BY: SANYU SUPPLY SDN BHD 1135772K TAX INVOICE CASHSALESCOUNTER 1. 20000063 69 MULTI PURPOSE PAPER 40S AF 120GSM CLUSIVE GST 6 DISCOUNT TOTAL ROUND ADJ FINAL TOTAL CASH 50.00 GOODS SOLD ARE NOT RETURNABLE  REFUNDABLE THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN. TERIMA KASIH SILA DATANG LAGI  PLEASE KEEP 1 HIS RECEIPT FOR PROVE OF PURCHASE DATE FOR I.T PRODUCT WARRANTY PURPOSE  FOLLOW USIN FACEBOOK: SANYU.STATIONERY"
0,00d0650437495,"GARDENIA BAKERIES KL SDN BHD 139386 X LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR. TEL: 03 55423228 FAX:03 55423213 GST TD: 00038 1399040 TAK INVOICE / ADJUSTHENT NOTE CASH INV NO.: 7024F713 VEOS 14 DATE: 24/16/2617 MAKASSAR FRESH MARKET SON BHD GROUND FLOOR, NO. 4  6, JALAN S 15/4B, 47500 SUBANG JAYA, SELANGOR VEOS: RIDZUAN 1 1900 DD: 24/10/2017 A217 DESCRIPTION U.P ISS EXC D SALE AMTRM O.C. WHITE 2.13 3 0  3 6.39 WHOLEMEAL 2.78 3 0  3 8.34 0.C JUMBO 2.97 4 0  4 11.88 TOTAL  SUPPLIES: 26.61 CRVANILLA .72 20 0 0 26 14.40 TOTAL 6 SUPPLIES EXCL. GST: 14.40 GST: 0.86 TOTAL 6 SUPPLIES INC. GST: 15.26 TOTAL  SUPPLIES: 26.64 TOTAL PAYABLE: 41.87 E..6.E. RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION. THE RECIPIENT OF GARDENIAS PRODUCTS IS REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS INPUT TAX CLAIMS, ON THE BASIC OF THE ADJUSTMENTS SHOWN IN THIS TAX INVOICE / ADJUS TMENT NOTE"
0,00d0639354292,"3030 UNIHAKKA INTERNATIONAL SDN BHD 10 MAR 2018 18:24 867388U 12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI.81200 JOHOR BAHRU, JOHOR TAX INVOICE INVOICE   OR18031002160274 FEM ATY TOTAL SR 100700000035. 1 MEAT 3 VEGE 7.10 1 7.10 SR 100100000015 VEGETABLE 1.10 1 1.10 TOTAL AMOUNT: 8.20 GST E: 0.46 NETT TOTAL: 8.20 PAYMENT MODS AMOUNT CASH 8.20 CHANGE 0.00 8ST SUMMAY AMOUNTS TA 174 08 GST REG O0SSE195584 BAR WANG RICE PERMAS JAYA PRICE INCLUSIVE OT BST THANK YOU  COME AGAIN LIKE AND FOLLOW US ON FACEBOOK FACEBOOK.COM/BARWANGRICE"
0,00d0539072705,"FIS FOT A I I. HA. 40 CASAAY MD. I  DE IA A AE 7  LAVENDER CONFEGTSONERY  BAKERY S/R COMPANY NO: 459702V LOT G29  G30, AEQN MALL TEBRAU CITY, NO. 1, JALAN CESA TEBRAU, TAMAN DESA ERRAU, 81700 JUHCR BAHRU. TEL  OF364 3785 GST ID NO: 001872378004 TESS INVOTCE MATE ENOS NAHE EE FAL MRED HT THAL T MAE HE PTH NE BLE OA TEES NM MEE TD AAD TEE MA NAL LE A A LED AE A MEE EE GM MR SEAL AE  17/08/20 I IGEAT BOB SEO QTY DESA RIPR IAN AMOUNT 1 ONY SOFT AST 3,90 T Z XTAC GE GE 5.40 7 1 PARMESAN CHEDCAR CHEES 4.15 7  TOFFEE GANTSH 5.45 7 2 FGG ART 5.10 T 1 UTAK IA 3 BUN 3.10 T 5 TOTAL 265.50 CASH  50.00 CHA NIGE: 23.50 EEE CET MEET SANT EEE TE CO AT MEET DAL TOMO OE MEE EES EEE LHE A NRL EC DE ET NE A ANE ET OE YG ANE CEE PRANCE YS ERMOMEE SS ES SE SE SEEESEED A8 PM AME STK KEH MEW SOE ETN AE AE MDE CAN LE EG OE NT AE SS AD NUE HEY NY SD SOME AONE A GST SUMINARY AMOUNT TAX T: GST 26 50 0.00 Z: ZERO RATES 0.00 0,00 OS WID. LAVENDER CCM. TY THANK YOU. 1. ALL SALES ARE FINAL. GOOCLS SOLD ARE NOT REFUNDAYLE NOR EXCHANGEABLE 2, OUR PRADUSTS EORTAIN NO ADDED PRESERVATIVES, ALEASE CONSUME WITHIN A DAY OR KEEG AGCERDING TO RECOMMENDATIONS ON PACKAGING, 3. FOR FEEDBACK, PLEASE RETAIN THIS TAX INVOICE. GEAK STORE MANAGER ASSISTANCE OR DROP US AN EMAIL. 4, TAX NVOIGE CAN ONLY BE ISSUED ON THE PURCHASE DATE. AMENCMENT IS NOT ALLOWED ONES ISSUED. CSHIC1337 LEE FING TING POS:TO12 SHE 20 180D 171"
0,00d0784934925,"ST 2.  1 OB OI SOLARIS DULAMAS SUN VICTORY SON BHD NO. 198573 LEVEL G2, BLOCK D1, SOLARIS OUTAMAS., NO. 1, JALAN DUTAMAS 1, . 90480 KUALA LUMPUR. GST ID NO:000877700362  TEL :036205 5386 TAX INVOICE  P/S FO7 A INVNO, 0207140118000488  1/0 44 TICKET NO. 028165 ENTRY TIME 14/01/2018 SUN 12:06  PAID TIME 14/01/2018 SUN 13:51  PARKING TIME 1:45 PARKING FEE RATE A RM4. 00 AMOUNT 14.118 PE.7 GST 6.00  RO.2Y TOTAL COP 4.00 RAIA 779 AA.O0 RMO.00 THANK YOU"
0,00d0272031259,"LF SMEE OY OS 2 UNIHAKKA INTERNATIONAL SDN BHD 15 MAY 2018 18:43 867388U 12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR TAX INVOICE INVOICE  : OR18051502160344 ITEM QTY TOTAL SR 100100000006 PORK 2.70 1 2.70 SR 100100000060 4 VEGE 5.50 1 5.50 TOTAL AMOUNT: 8.20 GST 6: 0.46 NETT TOTAL: 8.20 PAYMENT MODE AMOUNT CASH 8.20 CHANGE 0.00 GST SUMMARY AMOUNT TAX EE  SR  GST 6 774 0.46 GST REG 000656195584 BAR WANG RICEPERMAS JAYA PRICE INCLUSIVE OF GST THANK YOU  COME AGAIN LIKE AND FOLLOW US ON FACEBOOK FACEBOOK.COM/BARWANGRICE"
0,00d0963161084,"O RA PFAL  GE, CYPTS TF NOT, JL PJU IDES SFC GST REG HO : OF GOODS SALD SRE ROT REFURDATIE. ESBLE WITHIN 14 DEUS OF PURCRASE, VOR 19717  BOSTED TR 49 TOL 1 GOER: RSP CASH SELES GEB/ TERE SH SESCRINTION FITY OF BEGURT PILGT QP127 GALLPQIXT PE 3  UG G8 1.49 72S0S663303 PILOT FUDE HAMASE BRUSH P 5 5.58 F GA A3 5.2 GESOSUULODS PILOT , PERCIL 5 4 I 4, OI SEGURA RAS 11,48 TIMER 1.00, 5474 FAR FEECHECK, EMAIL"
0,00d0388190762,"NESE  UNSPARKLE TRADING SDN BHD . GO.NDS639240 4 NO.BOT 24, BATU TI KAMPUNG TATO, UIANG BALAKONG, 43200 CHERAS, SEL. TEL: 039076 8160  GST ID  O01427012480 PATER SAT 21/10/2017 01:31:54 PY TAX INVOICE NOS 10100023492 531200309035 1 250,00  250.00.8 ALARM G.COB333LAS/LATL LE 2 , PRONOTER : SROS CHAN ZHT BERS. TOTAL STES RM 250.00 CAG IS RM. 300.06, CHANGES RA SO. 00. BST SUMMARY , AMOUNTRH TAXTR OS OB 235.85 14.45 ZZ2 8 . 0.08 9.00 CASHIER: OO05 CASHIER  1,000 QTY COUNTER: 101 QUTLET: SK2 HAVE A FICE DAY THANK YOU SEATS EKHS P05 . SA AE CUSTONER GE ER A CREER PERE: PESOS , OS 8 GA CUSTOMER SIGNATURE I :"
0,00d0408017404,"92 NO. 176, JALAN SETIA INUAH X UL3/X, SETIA BLAH SEKSYEN 13, 46176 SHAH ALAN TEL: O12  665173 FAX: US  33633608 GST NO: GUOS9A5EE768 SUAPLIFTED TAX THVODCE RECEIPT 2 CSPO393921 OATES 15/06/2017 SALESPERSON  AHOO2 TIME: 15:29:00 ITEH OTY U/P ANOUNT NOO RH 20O01SG0N0023  1 5.0 FH 20 1.6KG X SOGHN BIG SIREICH FIL 7 .UTAL QUANTITY 1 SUBTOTAL GST 15.00 UISC 0.00 ROUNDING  0.00 SR IFY EAE 0.85 TAX TOTAL: 0.85 GOODS SOLD ARE NOT REFUNDABLE, THANE YOU FOR CHOUSING US. 3 PROVIDE ORIGINAL BILL FOR BICHANGE WITHIN 1 SEEK FROH IRANSA/TION GOODS HUSS BE IN ORIGINAL STATE 70 BE ENTITLED FOR EXCHANG."
0,00d0944630849,"SWC ENTERPRISE SDN BHD 11258300 57, JALAN MAHAGONI 7/1 SEKSYEN 4, BANDAR UTAMA, 44300 BATANG KALI, SELANGOR 0360571377 GST ID : 002017808384 TAX INVOICE NO : 0051606219001118 S01 HT ANKAL D 001 23/03/2018 19: 08 2 OPEN CONE SK ITEM 0025679 U 2X11.80 23.60  0025679 U 2X8.80 17.60  ITEN FIE SUBTOTAL INCL 8ST 41.20 QTY 4 SPEC. DISC 0.00 SAVING 0.00 ROUNDING 0.00 TOTAL 41.20 CASH 512.00 CHANGE 470.80 GST SUMMARY TAG TAX RH 6 HE 38. 86 2. 4 3 09/93/ I I OODS SOLD ONLY EXCHANGEABLE WIIHIN 3 DAYS W GOODS SOLD ARE NOT REFUNDABLE THANK YOU FOR YOUR KIND SUPPORT PLEASE COME AGAIN AZ"
0,00d0171220341,"3  OL OLT SYARIKAT PERNIAGAAN GIN KEE 81109A NO 290, JALAN AIR PANAS, SETAPAK, 63200, KUALA LUMPUR. TEL : 0340210276 GST ID : 000750673920 SIMPLIFIED TAX INVOICE CASH DOC NO  CS00012664 DATE: 11/01/2018 CASHIER  USER TIME: 11:42:00 SALESPERSON  REF. . ITEM SS QTY, S/PRICE AMOUNT TAX 1627 1 4.45 4.45 SR WALL SCRAPER 3 2167 2 50.88 101.76 SR 4.5KG RENDEROC PLUG 1735 10.07 1007 SR 5 SCRAPER ADAMARK TOTAL QTY 4  1628000 TOTAL SALES EXCLUDING GST 109.70 DISCOUNT . 0.00 TOTAL GST 6.58 ROUNDING  0.00 TOTAL SALES INCLUSIVE OF GST : 116.28 CASH : 116.28 CHANGE : 0.00 GST SUMMARY   7 TAX CODE  AMT RM TAX RM SR 6 109.70 6.58 TOTAL : 109.70 6.58, GOODS SOLD ARE NOT RETURNABLE, THANK YOU A"
0,00d0145054354,"SANYO STATIONERY SHOP NO. 31G33G, JALAN SETIA INDAH X ,U13/X 40 420 SETIA ALAM MOBILE /WHATSAPPS : 601291 937 TELR46033362 4137 GST.ID NO: 001531760640 OWNED BY G SANYU SUPPLY SDN BHD 1135772K TAX INVOICE CASH SALES COUNTER Y, 20120021  B5882 CAI 2 X 3.5000 I 7.00 SR TOTAL SALES INCLUSIVE GST 6 7.00 DISCOUNT 0.00 TOTAL 7.00 ROUND ADJ 0.00 FINAL TOTAL EE 00 CASH 7.00 CHANGE 0.00 GST SUMMARY AMOUNTRM TAXRM SR  6 6.60 0.40 INV NO: CSSA0129861 DATE : 11/12/2017 TOTAL QTY: 2 PRINT TIME : MONDAY, 11 DECEMBER, 2017 8:47:34 PM GOODS SOLD ARE NOT RETURNABLE  REFUNDABLE THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN. TERIMA KASIH SILA DATANG LAGI  PLEASE KEEP THIS RECEIPT FOR PROVE OF PURCHASE DATE FOR I.T PRODUCT WARRANTY PURPOSE  FOLLOW US IN FACEBOOK: SANYU.STATIONERY  AE"
0,00d0347606159,"BANH MI CAFE DIMILIKI: BANH MI CAFE SDN BHD 1110644 NO. 1 JALAN PUTERI 7/16 BANDAR PUTERI, 47100 PUCHONG SELANGOR, MALAYSIA GST REG. NO  006306700283 GUEST CHECK TABLE A INV NO.: 153887 PAXS: 2 DATE : 29102017 18:31:45 CASHIERS BASHER A ATY DESCRIPTION TATAL TAX  IS SUONG NON RAM CHUA 9.90 SR. SWEAT SOUR PORK RIBS 1 217 TAU HU GORN THIT CHI 9.99 SR 217 STUFF MEAT YAU FU 1 605 TRA DA 1.50 SR 605 VIETNAMESE LCED IE TOTAL BXOLUDING AST: 21.30 SERV. CHARGE 3: 0.65 GST PAYABLE 6: 1.31 TOTAL INCLUSIVE OF GST: 23.26 ROUNDING FAS 0.07 CLOEAD: 29102017 SERVER: CASHIER A GST SUMMARY AMOUNTRM  TAXRM INQURIES: 0123225548 LIKE US  FACEBOOK: BANHMIK1  EMAIL : BANHMICAFELGNAIL.COM"
0,00d0976607312,"99 SPEED MART S/B 519537X LOT P.7. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1249THN PANDAN CAHAYA GST ID. NO S 000181747712 INVOICE NO : 18314/102/70422 04:20PM 568008 200218 CASH RH  10, 00 CHANGE RM 10 TOTAL SALES INCLUSIVE 6ST RM 9.90 GST SUMMARY AMOUNT RM TAXRM Z  0 9.90 00 THANK YOU. PLEASE COME AGAIN KEEP THE INVOICE FOR APPLICABLE RETURNS"
0,00d0192025858,"I SEE GARDENIA BAKERIES KL SDN BHD 139386 X LOT 3, JALAN PELABAR 23/1 40300 SHAH ALAM, SELANGOR. TEL: 03 55423228 FAX:03 55423213 GST LD: 000381399040 TAX INVOICE / ADJUSTMENT NOTE CASH INV NO.: 780SF7I2 VEOS14 GATE: 05/88/2017 NAKASSAR FRESH MARKET SON BHD GROUND FLOOR, NO. 4  6, JALAN SS 15/4B, 47500 SUBANG JAYA, SELANGOR VIOS: RIDZUAN11900 NAAS DD: 05/08/2017 1:00 DESCRIPTION U.P ISS. EXE O SALE TLE AMTCRW OC. MUTE 2.33: S. 2S 4 8.52 WHOLEMEAL 2.78 1 2  12 2.78 0.C JUMBO 2.97 3 2 2 5.94 TOTAL  SUPPLIES: 11.68 CRBSCOTCH 8.72 10   16 20 TOTAL 6 SUPPLIES EXCL. GST: 7 ST: 0.8 TOTAL 6 SUPPLIES INC, GST: 7.63 TOTAL  SUPPLIES: 11.68 TOTAL PAYABLE: 19.34 E..0.6 RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION. THE RECIPIENT OF GARDENIAS PRODUCTS IS REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS TAX CLAIMS, ON THE BASIC OF THE ITMENTS SHOWN IN THIS TAX INVEICE / WUS TINENT NOTE CUSTOMERS COPY"
0,00d0674212079,"SANYO STATIONERY SHOP NO. 31G33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM MOBILE /WHATSAPPS : 6012918 7937 TEL: 6033362 4137 FE ID NE 001531760640 TAX INVOICE WNED BY : SANYU SUPPLY SDN BHD 1135772K CASH SALES COUNTER 1. 70020014 SONOFAX  EC THERMAL ROLL BLUE  S7MMX60MMY12MM 1OROLL/PKT 1 X 35.0000 CA 35.00 SR TOTAL SALES INCLUSIVE GST 6 35.00 DISCOUNT 0.00 TOTAL 35.00 ROUND ADJ 0.00 FINAL TOTAL CASH CHANGE 6ST SUMMARY. AMOUNTRM.SSSTAXRM SR  6 33.02 1.98 INV NO: CSSA0097366 DATE: GOODS SOLD ARE NOT RETURNABLE  REFUNDABLE THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN. TERIMA KASIH SILA DATANG LAGI  PLEASE KEEP THIS RECEIPT FOR PROVE OF  PURCHASE DATE FOR I.T PRODUCT WARRANTY PURPOSE  FOLLOW USIN FACEBOOK: SANYU.STATIONERY"
0,00d0705950948,"GARDENIA AKERIES KL SDN BHD 1 139386 X LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR. VEL: 03. 5423228 FAX:03 55423213 GST TD: 000381399040 TAX INVOICE / ADJUSTMENT NOTE CASH INV IDO.. /EESF710 VEG DATE: 8/10/004 MARA RESH MARKET SON BHO GROUND FLOOR, NO. 4  6, JALAN SS 15/4B, 47500 SUBANG JAYA, SELANGOR VIGS: RIDZUAN 11900 DD: 08/10/2017 12:11 RIPTION U.P TSS LE AMECRN 0.C. WHITE 2.13 9 20 7 14.91 WHOLEMEAL 2.78 6 2  4 LV 0.C JUMBO 92.97 8 61  7  26.79 TOTAL 0 SUPPLIES: 46,82 CRBSCOTCH .72  LO 1 .72 TOTAL 6 SUPPLIES EXCL. GST: 0.72 GST: 0.04 TOTAL 6 SUPPLIES INC. GST: 0.7 TOTAL  SUPPLIES: 46.82 TOTAL PAYABLE: 46.06 E.. RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION. XE RECIPIENT OF GARDENIAS PRODUCTS 1S SEQUIRED TO MAKE NECESSAR, ADJUSTMENTS TO ITS TAX CLAIMS, ON THE BAIC OF THE NTS SHOWN IN THIS TAX INVOICE / NOTE RE PRINT"
0,00d0977582300,"OF AEON CO. M BHD 126926H SRD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURT CHERAS, 55100 KUALA LUMPUR GST ID : 002017394688 SHOPPING HOURS MONSUN: 1000 HRS  2200 HRS  000008190901 5. 90SR  STERILE FILTRAT SUBTOTAL 5.90 TOTAL SALES INCL GST 5.90 TOTAL AFTER ADJ INCL GST 5,90 CASH 10.00 ITEM COUNT 1 CHANGE AMT 4.10 INVOICE NO: 2018020951320023885 GST SUMMARY AMOUNT TAX SR  64 5.57 0.33 TOTAL 5,57 0,33 09/02/2018 12:53 5132 002 0023885 0301371 NORSHAM BINTI AHAMED SHA DAISO SUNWAY VELOCITY TEL 130080AEQN 2366 THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN CE COOH PAY AJ AL"
0,00d0500910371,"YAM FRESH  NO.145G, JALAN RIMBUNAN RAYA 1, LAMAN RIMOUNAN KEPONG, 52100 KUALA LUMOUR TEL: 003 6243 5520 GST 1D001817907200 WIN, 0013246 INE BATE: 28 03 IE IS BA AG R05 OYSTER   RM3 90 TAKE AWAY AQT BLACKSUGAR ICE J RN7 50 FRESH MILK PEAR SHERB.J RH3.00 STAKE AWAY 02 PUDDING SOYBEAN  RMS 90 TAKE AWAY GRAND TOTAL 029, 30 BILL INCLUSIVE OF 6 GST  RM1.66 CASH RM30,30 CHANGE RM1 00 THANK YOU. PLEASE VISIT US AT: FACEBOOK :YAM FRESH SS WIFF SSID: YAMFRESH WIFI PASWORD: BUYADRINKFIRST 00129180318 13:21:02 RAINNY 0013246 C1"
