,0,1
0,00d0724139826,"ADVANCO COMPANY COMPANY REG. NO. : 725186-V NO 1&3, JALAN WANGSA DELIMA 12, WANGSA LINK, WANGSA MAJU, 53300 KUALA LUMPUR 03-41318972 GST REG : 001658445824 TAX INVOICE CB# : 389772 17/01/2018 8:08:53 M1 - 0 M# : CASHIER : C1000- PRICE TOTAL QTY DESCRIPTION CANON PG-47BK E400 BLACK FINE ( SR 27736 1 29.00 29.00 1 1 TOTAL 29.00 TYPE: 0.00 ROUNDING ADJ TOTAL INCLUSIVE GST: 29.00 CASH 50.00 21.00 CHANGE GST SUMMARY TOTAL GST NET AMT CODE % 1.64 29.00 27.36 SR 6% 29.00 1.64 27.36 TOTAL THANK YOU & PLEASE COME AGAIN. GOODS SOLD ARE NOT RETURNABLE FOR REFUND OR EXCHANGE !!"
0,00d0602427476,"UNIHAKKA INTERNATIONAL SDN BHD 18 MAR 2018 18:25 (867388-U) 12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR TAX INVOICE INVOICE # : OR18031802170364 TOTAL ITERN QTY SR I00100000031-3 VEGE $4.40 1 $4.40 SR I00100000064-ADD VEGETABLE 1 $0.50 $0.50 SR I00100000114-ADD CHICKEN $3.70 1 $3.70 TOTAL AMOUNT: $8.60 GST @6%: $0.49 NETT TOTAL: $8.60 AMOUNT PAYMENT MODE $8.60 CASH $0.00 CHANGE TAX($) AMOUNT($) GST SUMMARY 0.49 8.11 SR=GST @6% GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (PRICE INCLUSIVE OF GST) THANK YOU & CORNE AGAIN! LIKE AND FOLLOW LIS ON FACEBOOK! FACEBOOK.COM/BARWANGRICE"
0,00d0884773399,"UNIHAKKA INTERNATIONAL SDN BHD 27 MAR 2018 18:46 (867388-U) 12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOL,81200 JOHOR BAHRU,JOHOR TAX INVOICE INVOICE #:OR18032702170334 TOTAL ITEM QTY SR I00100000056-FRIED NOODLE(S) $2.00 1 $2.00 SR I00100000006-PORK $2.70 1 $2.70 SR I00100000015-VEGETABLE $2.20 2 $1.10 TOTAL AMOUNT:$6.90 GST @6%:$0.39 NETT TOTAL:$6.90 AMOUNT PAYMENT MODE $6.90 CASH $0.00 CHANGE TAX($) AMOUNT($) GST SUMMARY 0.39 6.51 SR=GST @6% GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (PRICE INCLUSIVE OF GST) THANK YOU & COME AGAIN! LIKE AND FOLLOW US ON FACEBOOK! FACEBOOK.COM/BARWANGRICE"
0,00d0607552804,"TSH POWER HARDWARE TRADING 002458685-T 13-1, JALAN PJU 5/10, DATARAN SUNWAY, KOTA DAMANSARA, 47810, PETALING JAYA, SELANGOR TEL:012-373 2096 TAX INVOICE GST REG NO: 000460664832 INVOICE NO : 01-145995 DATE : 10/10/2017 4:22:12 PM AMOUNT PRICE DESCRIPTION QTY 1 MAJESTA HSS 2 4.00 8.00 SR* JOBBER DRILLS 3.5MM SUB TOTAL: 8.00 ROUND AMT: 0.00 NET TOTAL : 8.00 CASH RECEIVED : 8.00 GST SUMMARY AMOUNT(RM) TAX(RM) 7.55 SR=6.00% 0.45 ****THANK YOU.**** PLEASE COME AGAIN."
0,00d0726102139,"SANYU STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM MOBILE /WHATSAPPS : +6012-918 7937 TEL: +603-3362 4137 GST ID NO: 001531760640 TAX INVOICE OWNED BY : SANYU SUPPLY SDN BHD (1135772-K) CASH SALES COUNTER 1. 7002-0014 SONOFAX - EC THERMAL ROLL (BLUE) - (57MMX60MMX12MM) (10ROLL/PKT) 1 X 35.0000 35.00 SR 2. 2012-0029 RESTAURANT ORDER CHIT NCR 3.5""X6"" 8.70 3 X 2.9000 SR TOTAL SALES INCLUSIVE GST @6% 43.70 DISCOUNT 0.00 TOTAL 43.70 ROUND ADJ 0.00 FINAL TOTAL 43.70 CASH 50.00 CHANGE 6.30 GST SUMMARY AMOUNT(RM) TAX(RM) SR @ 6% 2.47 41.23 INV NO: CS-SA-0082716 DATE : 07/05/2017 GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN. TERIMA KASIH SILA DATANG LAGI ** PLEASE KEEP THIS RECEIPT FOR PROVE OF PURCHASE DATE FOR I.T PRODUCT WARRANTY PURPOSE ** FOLLOW US IN FACEBOOK : SANYU.STATIONERY"
0,00d0961798581,"0.00 3180404 * * * * * * THANK YOU * * * * * * ===== PLEASE VISIT US AGAIN ===== GOODS SOLD ARE NOT REFUNDABLE RETURNABLE OR EXCHANGEABLE CHECKERS HYPERMARKET SDN BHD (JALAN KLANG LAMA) LOT 2942 & 2945, JLN SERI SENTOSA 8, SERI SENTOSA, OFF JLN KLANG LAMA, 58000 KUALA LUMPUR. COMPANY NO: 564429-W GST NO: 002013487104 TEL : 03 - 7781 8333 DATE/TIME : 20180428/191204 : AZIZAH CASHIER CNTR/MCH NO : CHJKL/222 : 3 SHIFT NO : 222221980 INVOICE NO. **** OFFICIAL RECEIPT **** 1) SAJI MINYAK MASAK - 5KG(Z) (BTL) 1 @ 19.99 22.90 - (13%= 2.91) = TOTAL 19.99 0.01 ROUNDING ADJ 20.00 ROUNDING 0.00 GST INCLUDED CASH 20.00 CHANGE 0.00 TOTAL LOADING CHARGES 0.00 NO OF ITEM(S) : 1 GST SUMMARY AMOUNT(RM) TAX(RM) 19.99 0.00 ZRL@0%(Z)"
0,00d0500910371,"YAM FRESH NO. 145G, JALAN RIMBUNAN RAYA 1, LAMAN RIMBUNAN KEPONG, 52100 KUALA LUMPUR TEL: (603) 6243 5520 GST ID=001817907200 001-3246 BILL NO. : DINE IN DATE: 2018-03-18 13:18:48 R05 OYSTER MEE 1 RM9.90 :TAKE AWAY A07 BLACKSUGAR ICE 1 RM7.50 :FRESH MILK :PEARL :HERB,J RM3.00 :TAKE AWAY RM8.90 S02 PUDDING SOYBEAN 1 :TAKE AWAY RM29.30 GRAND TOTAL (BILL INCLUSIVE OF 6% GST : RM1.66) RM30.30 CASH CHANGE RM1.00 THANK YOU. PLEASE VISIT US AT : - FACEBOOK : -YAM FRESH S WIFI SSID : YAMFRESH WIFI PASWORD : BUYADRINKFIRST 001-2018-03-18 13:21:02 RAINNY 001-3246 [1]"
0,00d0145054354,"SANYU STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM MOBILE /WHATSAPPS : +6012-918 7937 TEL: +603-3362 4137 GST ID NO: 001531760640 TAX INVOICE OWNED BY : SANYU SUPPLY SDN BHD (1135772-K) CASH SALES COUNTER SB-5882 CAMIS NCR BILL BOOK 1. 2012-0021 5""X8"" (BB-5882) 7.00 SR 2 X 3.5000 TOTAL SALES INCLUSIVE GST @6% 7.00 DISCOUNT 0.00 TOTAL 7.00 0.00 ROUND ADJ FINAL TOTAL 7.00 CASH 7.00 0.00 CHANGE GST SUMMARY AMOUNT(RM) TAX(RM) 6.60 0.40 SR @ 6% INV NO: CS-SA-0129861 11/12/2017 DATE : 2 TOTAL QTY: PRINT TIME : MONDAY, 11 DECEMBER, 2017 8:47:34 PM GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN. TERIMA KASIH SILA DATANG LAGI ** PLEASE KEEP THIS RECEIPT FOR PROVE OF PURCHASE DATE FOR I.T PRODUCT WARRANTY PURPOSE ** FOLLOW US IN FACEBOOK : SANYU.STATIONERY"
0,00d0416161702,RESTORAN HASSANBISTRO NO.2-1-1 JALAN SETIA PRIMA Q U 13/Q SETIA ALAM 40170 SHAM ALAM SELANGOR TAX INVOICE TERMINAL : C1 CASHIER : HASSAN BILL NO : C1-0170778 DATE : 12/28/2017 10:17:32 PM : CT1 TOKEN TABLE : CT1 PR T QTY U.PRICE GST TOTAL MAKANAN 1 15.00 0 15.00 ZR = TOTAL ITEMS 1.00 = TOTAL QTY 1.00 SUB TOTAL RM 15.00 DISCOUNT RM 0.00 TOTAL EXCL .6% GST RM 15.00 GST 6% RM 0.00 TOTAL INCL .6% GST RM 15.00 ROUNDING RM 0.00 CASH RM 15.00 CHANGE RM 0.00 THANK YOU.COME AGAIN 2017-12-28 22:17PM
0,00d0202365816,"MR. D.I.Y. (KUCHAI) SDN BHD (CO REG :750441-W) LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID NO :000473792512) (SG WANG) -TAX INVOICE- *S MAGNETIC WHITEBOARD LD001# 90*60CM EZ08 - 6/12 9087396 1 X 35.00 35.00 *S JAPE DISPENSER SETJE600 -CITRUS WA36 - 12 2 X 19.90 39.80 9556481779603 CANDLE EB001050# *S OC32-41/2 - 40 9044364 1 X 9.50 9.50 BALL PEN 6BK 0.5MM KC1069# *S RC11-23-42 - 12/144 6953070994578 2.90 1 X 2.90 *S WHITE BOARD MARKER SET 8858 SB17 - 12/240 9082825 3.30 1 X 3.30 *S FIRST AID KIT CG61/2 - 48 9061496 26.90 1 X 26.90 PLANNING MAGNET 30MM# *S RC22 - 24/288 9088524 2.30 1 X 2.30 ITEM(S) : 7 QTY(S.) : 8 RM 119.70 TOTAL INCL. GST@6% RM 120.00 CASH CHANGE RM 0.30 TAX(RM) AMT(RM) GST SUMMARY 6.78 112.92 GST S@6% T2 R000243654 15-03-18 15:41 SH01 B019 OPERATOR TRAINEE CASHIER EXCHAN F ARE ALLOWED WITHIN 7 DAY WITH RECEIPT. GTRICTLY NO CASH REFUND."
0,00d0414196980,"RESTORAN WAN SHENG 002043319-W NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR GST REG NO: 001335787520 TAX INVOICE INV NO.: 1044151 CASHIER: THANDAR : 14-03-2018 10:22:59 DATE TAX DESCRIPTION U.PRICE TOTAL QTY KOPI O (B) 2.10 2.10 SR 1 X TAKE AWAY SR 0.20 1 X 0.20 TOTAL QTY:2 2.17 TOTAL (EXCLUDING GST): GST PAYABLE (6%): 0.13 TOTAL (INCLUSIVE OF GST): 2.30 TOTAL: 2.30 CASH: 2.30 AMOUNT (RM) GST SUMMARY TAX (RM) SR (@ 6%) 0.13 2.17"
0,00d0717257644,"S&Y STATIONERY (002050590-H) NO.36G JALAN BULAN BM U5/BM, BANDAR PINGGIRAN SUBANG, SEKSYEN U5, 40150 SHAH ALAM, SELANGOR. TEL / FAX : 0163307491 / 0378317491 EMAIL: SNYSTATIONERY@HOTMAIL.COM TEL: 0163307491 / 0378317491 FAX: 0378317491 E-MAIL: SNYSTATIONERY@HOTMAIL,.COM (GST REG NO : 000906854400) INV NO : CS-0004323 S/P : SALES 05-JAN-2017 03:17:50 PM INVOICE UOM NO.DESCRIPTION TOTAL(MYR) CODE QTY U/PRICE PCS 1 LION FILE 6'S SPRING FILE SR 1.60 80.00 50 MFF350 -8.00 DISCOUNT @10.00% 50 ITEM COUNT : 72.00 TOTAL SALES INCL. GST @6% : 72.00 TOTAL AMOUNT PAYABLE : 100.00 CASH RECEIVED : 28.00 CHANGE : TAX (MYR) AMOUNT (MYR) GST SUMMARY 4.08 67.92 SR = 6% GOODS SOLD ARE NOT RETURNABLE/REFUNDABLE"
0,00d0981184214,"3180404 WESTERN EASTERN STATIONERY SDN. BHD CO REG NO : 210038-K GST ID : 000517095424 42-46, JLN SULTAN AZLAN SHAH 51200 KUALA LUMPUR TEL : 03-4043 7678 TAX INVOICE REG 30-04-2018 15:57 C01 KL 001 038354 B/W P.S A4/A3 S RM1.38 1 NO GST TA AMT RM1.30 GST 6% RM0.08 TOTAL RM1.38 ROUNDING RM0.02 CASH RM1.40 TAX INVOICE OF GST GOODS SOLD ARE NOT RETURNABLE"
0,00d0667274990,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD (1120908-M) NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR. (GST REG. NO : 000670224384) TAX INVOICE TABLE 31 BILL#:V001-539327 ORDER#: 139430 DATE : 30-05-2018 13:45:46 CASHIER: 113 CASHIER 0 PAX(S): QTY DESCRIPTION TOTAL TAX 1 D 15.00 SR CHICKEN ITEM 1 D 46.00 SR FISH ITEM 1 D 12.00 SR VEGE ITEM 1 D 4.50 SR WHITE RICE D 5.00 SR 1 BEVERAGE TOTAL (EXCLUDING GST) : 82.50 GST PAYABLE : 4.95 TOTAL (INCLUSIVE OF GST) : 87.45 TOTAL : 87.45 30-05-2018 CLOSED: 1 14:39:47 SERVER: 113 CASHIER CASH : 87.45 GST SUMMARY AMOUNT(RM) TAX(RM) SR (@ 6%) 82.50 4.95 **** THANK YOU **** PLEASE COME AGAIN"
0,00d0377572170,"BEMED (SP) SDN. BHD. NO.49, JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM, SELANGOR D.E. 03-7845 8155 GST REG : 001734164480 CASH RECEIPT 14/JUN/2017 08:34:22 CB# : 78283158333 CASHIER : PUTERI () CODE&DESC TOTAL PRICE QTY SR ALPHA LIPID LIFE LINE 1 184810 165.00 165.00 1 1 TYPE: 165.00 SUBTOTAL: 0.00 ROUNDING ADJ : 165.00 TOTAL INCLUSIVE GST: 165.00 VISA TAX AMOUNT GST SUMMARY: (MYR) (MYR) 155.66 9.34 SR ONG GUAT CHYE POINTS : 1,460 THANK YOU. PLEASE COME AGAIN."
0,00d0435331752,"KEDAI PAPAN YEW CHUAN (0005583085-K) LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR. TEL : 03-87686092 FAX : 03-87686092 GST ID : 000781500416 TAX INVOICE BILL TO : SUCI ALAM JAYA TRANSPORT NO 1 JALAN AMAN 2 TAMAN DESA 43800 DENGKIL SELANGOR 017-6057770 DOC NO. : DATE: 03/05/2018 CS00012431 : USER CASHIER TIME: 13:54:00 : REF.: SALESPERSON (GST) (GST) S/PRICE S/PRICE AMOUNT ITEM TAX QTY 100135 4 8.00 33.92 SR 8.48 BESI R 5.5 (CQ) 8 100139 17.00 18.02 SR 144.16 BESI Y 10 (CQ) 12 178.08 TOTAL QTY: : 168.00 TOTAL SALES (EXCLUDING GST) DISCOUNT : 0.00 TOTAL GST 10.08 : : 0.00 ROUNDING : TOTAL SALES (INCLUSIVE OF GST) 178.08 : CASH 178.08 : 0.00 CHANGE GST SUMMARY TAX CODE % AMT (RM) TAX (RM) SR 6 10.08 168.00 TOTAL : 168.00 10.08 GOODS SOLD ARE NOT RETURNABLE, THANK YOU."
0,00d0539072705,"LAVENDER LAVENDER CONFECTIONERY & BAKERY S/B COMPANY NO: 499702-V LOT G29 & G30, AEON MALL TEBRAU CITY, NO. 1, JALAN DESA TEBRAU, TAMAN DESA TEBRAU, 81100 JOHOR BAHRU. TEL : 07-364 3785 GST ID NO: 001872379904 TAX INVOICE B063895 17/06/2018 18:21 AMOUNT DESCRIPTIONS QTY 3.30 T 1 HONEY SOFT TOAST 5.40 T XIAO GE GE 2 4.15 T PARMESAN CHEDDAR CHEES 1 5.45 T TOFFEE DANISH 1 5.10 T EGG TART 2 3.10 T OTAK CHEESE BUN 1 26.50 TOTAL 8 50.00 CASH 23.50 CHANGE TAX AMOUNT GST SUMMARY 0.00 26.50 T: GST 0.00 0.00 Z: ZERO RATED SIGN : WWW.LAVENDER.COM.MY THANK YOU. 1. ALL SALES ARE FINAL. GOODS SOLD ARE NOT REFUNDABLE NOR EXCHANGEABLE. 2. OUR PRODUCTS CONTAIN NO ADDED PRESERVATIVES, PLEASE CONSUME WITHIN A DAY OR KEEP ACCORDING TO RECOMMENDATIONS ON PACKAGING. 3. FOR FEEDBACK , PLEASE RETAIN THIS TAX INVOICE , SEEK STORE MANAGER ASSISTANCE OR DROP US AN EMAIL. 4. TAX INVOICE CAN ONLY BE ISSUED ON THE PURCHASE DATE. AMENOMENT IS NOT ALLOWED ONCE ISSUED. CSH:C1337 LEE FING TING POS:T012 SHF :201806171"
0,00d0694627982,"3-1708032 KHE ELECTRICAL TRADING (001465242-V) 33-G JALAN MAJO 3/1 TAMAN LEMBAH MAJU CHERAS, 56100 KL TEL: 03-4296 0133 FAX: 03-4296 8869 KHE33G@HOTMAIL.COM GST ID: 000143474688 TAX INVOICE BILL TO: CASH DATE: 22/03/2018 : CS00058953 DOC NO. CASHIER TIME: 10:18:00 : USER 002 SALESPERSON: REF: (GST) (GST) S/PRICE AMOUNT TAX ITEM QTY S/PRICE 2 101.76 SR 48.00 50.88 1113 105W E27 PLCE TUBE 101.76 2 TOTAL QTY: TOTAL SALES(EXCLUDING GST) : 96.00 0.00 DISCOUNT : TOTAL GST : 5.76 -0.01 ROUNDING : 101.75 TOTAL SALES(INCLUSLVE OF GST) : CASH : 101.75 0.00 CHANGE : GST SUMMARY TAX(RM) % TAX CODE AMT(RM) 96.00 6 5.76 SR 5.76 TOTAL: 96.00 GOODS SOLD ARE NOT RETURNABLE, THANK YOU."
0,00d0845867211,"BILLION SIX ENTERPRISE NO 3, JALAN TAMAN JASA 2, SECTION U6, 40150 SHAH ALAM. TEL : 603-58856749 GST REG NO: 000944312320 POSTED TAX INVOICE INVOICE NO : 01 148409 DATE : 04/05/2017 7:19:43 AM : 123 CASHIER AMOUNT PRICE QTY DESCRIPTION 12.00 1 SR 12.00 9555255201883 1 5001 BAKERY DEEP TRAY(18 14 8CM)KT 12.00 TOTAL 0.00 DISCOUNT: 12.00 TOTAL SALES INCLUSIVE GST @6.00% 50.00 CASH RECEIVED : 38.00 CHANGE % AMOUNT(RM) TAX(RM) GST SUMMARY 0.00 0.68 SR 11.32 BARANG YANG SUDAH CH BEH, WANG HDAK DAPAT DI KEMBAHKAN PERTUKARAN BARANG HANYA BOLEH DIBUAT DALAM 3 HAN SAHAJA DENGAN RESIT"
0,00d0530724847,"RESTORAN WAN SHENG 002043319-W NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR GST REG NO: 001335787520 TAX INVOICE CASHIER: THANDAR INV NO.: 1053110 DATE : 19-03-2018 18:08:38 QTY U.PRICE DESCRIPTION TAX TOTAL MILO (B) SR 5.60 2.80 2 X TAKE AWAY 0.40 2 X SR 0.20 TOTAL QTY: 4 5.66 TOTAL (EXCLUDING GST) : 0.34 GST PAYABLE (6%): TOTAL (INCLUSIVE OF GST): 6.00 TOTAL : 6.00 6.00 CASH : GST SUMMARY AMOUNT (RM) TAX (RM) SR 5.66 (@ 6%) 0.34"
0,00d0198786728,"FUYI MINI MARKET BR NO.: 0195932-X NO 43-45-47G, TAMAN SEJATI, IJOK, 45600 BESTARI JAYA, KUALA SELANGOR. 03-3279 1851, GST NO.:001601310720 25/01/2018 1:22:56PM TAX INVOICE TRN: 1CR0576494 CASHIER: HOCK COUNTER 1 QTY UOM U.PRICE AMT AMT INC. TAX CODE 013 SUMMER CUP 48X230ML 9.00 SR KOTA 8.49 8.49 1 GST 6% + 0.51 9.00 *TOTAL QTY: 1.00 9.00 TOTAL INCLUDES GST 6% CUSTOMER'S PAYMENT 50.00 CASH 41.00 CHANGE TAX AMOUNT GST SUMMARY GST SUMMARY 8.49 0.51 SR *GOODS SOLD ARE NOT RETURNABLE THANK YOU FOR SHOPPING AT FUYI MINI MARKET"
0,00d0958758313,"SKCA HARDWARE & TIMBER SDN. BHD. CO. REG. NO.: 946207-D LOT 204 & 205, JALAN BATU 12 1/4, KG. DUSUN NANDING, 43100 HULU LANGAT, SELANGOR DARUL EHSAN. TEL: 603-90213004 FAX: 603-90213004 E-MAIL: SKCAHTSBHL@GMAIL.COM WEBSITE: WWW.SKCAHARDWARETSB.TK GST ID : 001828540416 TAX INVOICE TAX AMT(RM) ITEM(S) 07 # ZZ-207 COLEX BLACK BASIC ST 43.00 6724MIX 06 # ZZ-206 COLEX BLACK BASIC 86.00 ST 2 X 43.00 6723MIX BLACK RAIN SHOE 41*(08) RAIN S ST 13.00 2928MIX 142.00 TOTAL (INCL GST @ 6%) 142.00 TOTAL 152.00 CASH 10.00 CHANGE 4 TOTAL QTY : AMT(RM) TAX(RM) SUMMARY 133.96 8.04 ST = 6% THANK YOU, PLEASE COME AGAIN. GOODS SOLD ARE NOT REFUNDABLE. 01-NOV-2017 11:20:04AM R05934 CASHIER:CASHIER 01 M001 SHIFT:01 VERSION 91.1.15_C"
0,00d0793133421,"WAHIN HARDWARE SDN BHD 148481-U 425, JALAN PAHANG, SETAPAK, 53000 KUALA LUMPUR. TEL: 603-40232487, 40238191, 40218976, STORE: 40225409 FAX: 603-40217507. GST NUMBER: 000048898048 TAX INVOICE INVOICE NO.: CS0013132 DATE 5:06 PM : 04/12/17 5:06 PM 04/12/17 : CASHIER WAHIN ITEMDESCRIPTION AMOUNT PRICE (GST INC.) QUANTITY 14"" MINI ROLLER REFILL 5.30 2 SR 2.6500 24""X18"" ROLLERPAINT HANDLE SR 2 3.1800 6.36 33.5LRT BLACK OXIDE PAINT SR 30.74 1 30.7400 40.00 GROSS AMOUNT: 2.40 TOTAL GST AMT: 42.40 SUB TOTAL : 0.00 ROUNDING ADJ.: : 42.40 TOTAL (RM) 42.40 AMOUNT PAID : 0.00 AMOUNT CHANGE: 5 QUANTITY COUNT: 3 TOTAL ITEM SOLD: GST SUMMARYAMOUNT(RM) GST AMOUNT(RM) 40.00 2.40 SR@6% THANK YOU!"
0,00d0106280922,"SARANG HAE YO TRENDYMAX (M) SDN. BHD. COMPANY REG. NO. : (583246-A). P6, BLOCK C, GM KLANG WHOLESALE CITY, JALAN KASUARINA 1, 41200 KLANG, SELANGOR D.E. WHATSAPP : +6012-5060668 WWW.SARANGHAEYO.COM GST REG : 000384098304 TAX INVOICE CB# : GM3-46792 15/01/2018 1:48:36 PM CASHIER : W001 - ERAH @ C6 REMARKS: PRICE DISC TOTAL QTY DESCRIPTION MS 0.00 15.00 15.00 SR 1 LOYALTY PACKAGE 260.10 SR -28.90 IB-RDM 28.90 10 IRON BASKET ROUND 27 * 25 -6.00 54.00 SR 5.00 12 AOR5058 50MM PULL FLOWER RIBBON 0.00 SR 0.00 0.00 QC2018 1 HORSE CALENDAR 2018 TOTAL 329.10 4 24 TYPE: 0.00 ROUNDING ADJ 329.10 TOTAL INCLUSIVE GST: 329.10 VISA GST SUMMARY TOTAL GST NET AMT % CODE 329.10 18.63 310.47 6% SR 329.10 18.63 310.47 TOTAL RINEE AMELIA ZAKARIA SHY32516 POINTS : 310 THANK YOU ! PLEASE COME AGAIN ! GOODS SOLD ARE NOT RETURNABLE FOR REFUND OR EXCHANGE!!"
0,00d0722335566,"GARDENIA BAKERIES (KL) SDN BHD (139386 X) LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR. TEL: 03- 55423228 FAX:03- 55423213 GST ID: 000381399040 TAX INVOICE / ADJUSTMENT NOTE CASH INV NO.: 7025F713 VE0514 DATE: 25/10/2017 MAKASSAR FRESH MARKET SDN BHD GROUND FLOOR, NO. 4 & 6, JALAN SS 15/4B, 47500 SUBANG JAYA, SELANGOR VE05: RIDZUAN (11900) 11:43 DD: 25/10/2017 U.P D ISS EXC SALE AMT(RM) DESCRIPTION 0 0 6.39 3 3 O.C. WHITE 2.13 8.34 0 0 2.78 3 WHOLEMEAL 3 4 11.88 4 0 0 2.97 O.C JUMBO 26.61 TOTAL 0% SUPPLIES: 9 0 11 7.92 0.72 20 CR-CHOCLT 7.92 TOTAL 6% SUPPLIES (EXCL. GST): 0.48 GST: 8.40 TOTAL 6% SUPPLIES (INC. GST): 26.61 TOTAL 0% SUPPLIES: 35.01 TOTAL PAYABLE: E.&.0.E. RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION. THE RECIPIENT OF GARDENIA'S PRODUCTS IS REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS INPUT TAX CLAIMS, ON THE BASIC OF THE ADJUSTMENTS SHOWN IN THIS TAX INVOICE / ADJUSTMENT NOTE CUSTOMER'S COPY"
0,00d0142736377,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD (1120908-M) NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR. (GST REG. NO : 000670224384) TAX INVOICE TABLE 37 BILL#:V001-540338 ORDER#: 140447 DATE : 13-06-2018 22:53:19 CASHIER : 113 CASHIER 0 PAX(S): DESCRIPTION TOTAL TAX QTY 1 D 15.00 SR RICE W SEAFOOD /MEAT ITEM SINGLE 1 D 5.00 SR BEVERAGE D 1 15.00 SR NOODLE ITEM SINGLE TOTAL (EXCLUDING GST) : 35.00 TOTAL (INCLUSIVE OF GST) : 35.00 35.00 TOTAL : CLOSED: 1 23:12:13 13-06-2018 SERVER: 113 CASHIER CASH : 35.00 TAX(RM) GST SUMMARY AMOUNT(RM) SR 35.00 0.00 (@ 0%) **** THANK YOU **** PLEASE COME AGAIN"
0,00d0543055869,"MR . DAKGALBI SOLARIS BRN GST NO . 000417619968 PRESIDENT : KANG NO . J-G-02, SOHO KI, SOLARIS MONT KIERA, 50 480 KL GST NO . TEL)03 6206 5567 POSNO : 86 [SALES] 2018-01-05 22:55:25 PRICE QTY DESCRIPTION FRIED RICE 3 PAX 1 71.00 (S) 71.00 1 ITEM (INCLUSIVE OF GST) ROUND AMT 0.00 TOTAL 71.00 CASH 71.00 101.00 CASH RECEIVED 30.00 CHANGE GST @6% 4.02 GSTSUMMARY AMOUNT (RM) GST (RM) S=GST @ 6% : 66.98 4.02 Z=GST @ 0% : 0.00 0.00 RECEIPT NO : 18010500047 PERSON : S-ADMIN TABLE NO: [HALL]-9"
0,00d0320901819,"TF VALUE-MART SDN BHD (482123-U) BENTONG-2 GST REG NO 000184401920 JALAN TRAS BATU 1 28700 BENTONG PAHANG DARUL MAKMUR. TEL : 09-2201388 BTB09201805190274 19/05/18 TAX INVOICE : 21:17:14 CASHIER : BT2_NINA ROJINA KCA TOILET ROLL 3PLY 10R S 25.00 9555227800168 12.50*2 SUPER CRWC 36G*15 HAZELNUT 13.90 S 13.90*1 9555037203555 SUPER CRWC 40G*15 CLASSIC S 13.90 13.90*1 8888240000897 52.80 3 TOTAL WITH GST @ 6% ITEM: 0.00 ROUNDING 4 QTY: 52.80 TOTAL TENDER 52.80 VISA 6258 APP: 518361 0.00 CHANGE TAX AMOUNT GOODS GST ANALYSIS 3.00 49.80 S = 6% 0.00 0.00 Z = 0% THANK YOU . SEE YOU AGAIN !! PLEASE RETAIN RECEIPT IN CASE OF GOODS EXCHANGE WITHIN 7 DAYS OF PURCHASE EXCEPT PERISHABLE, FROZEN & CHILLED ITEMS. NO REFUND IS ALLOWED."
0,00d0969391958,"MAKASSAR FRESH MARKET S/B. (CO.NO. 1208604-T) GROUND FLOOR, NO. 4 & 6, JALAN SS15/4B, 47500 SUBANG JAYA, SELANGOR. TEL:03-56131328 OUTLET : PLU RECEIPT NO : 16741 [TERMINAL :002] [CASHIER :SV2] 05-AUG-2017 02:11:23 PM FRUITS @24.00 40158 *1 24.00 FRUITS @16.00 40158 *1 16.00 VOLUME : 2 ITEMS SUB TOTAL RM40.00 ROUNDING ADJ. RM0.00 TOTAL RM40.00 PAYMENT TYPE CASH RECEIVED CASH RM50.00 CHANGE RM10.00 THANK YOU ! PLS COME AGAIN. GOODS SOLD ARE NOT RETURNABLE ! PLS VERIFY YOUR BILL BEFORE LEAVING THE"
